io_year,industry_code,industry_name,total_intermediate_musd,value_added_basic_musd,total_industry_output_basic_musd,industry_name_clean,year,gross_output_price_index_2017_100,intermediate_inputs_price_index_2017_100,pce_price_index_2017_100,summary_name,qcew_employment,qcew_total_annual_wages,qcew_avg_annual_pay,qcew_avg_weekly_wage,n_naics_wage_matches,tariff_301_direct,tariff_source,tariff_direct_prelim,tariff_direct_post_prelim,n_naics_tariff_matches,network_tariff_shock,network_tariff_shock_5pct,network_tariff_shock_excl_own,ln_gross_output_price,dln_gross_output_price,ln_intermediate_inputs_price,dln_intermediate_inputs_price,ln_avg_annual_pay,dln_avg_annual_pay,real_annual_pay_go_price,ln_real_annual_pay_go_price,dln_real_annual_pay_go_price,real_annual_pay_pce,ln_real_annual_pay_pce,dln_real_annual_pay_pce,post2021,lag1_network_tariff_shock,lag2_network_tariff_shock,lag1_network_tariff_shock_5pct,lag2_network_tariff_shock_5pct,lag1_network_tariff_shock_excl_own,lag2_network_tariff_shock_excl_own,lag1_tariff_direct_prelim,lag2_tariff_direct_prelim,d_network_tariff_shock,d_network_tariff_shock_5pct,d_network_tariff_shock_excl_own,network_tariff_shock_cum01,network_tariff_shock_cum02,network_tariff_shock_5pct_cum01,network_tariff_shock_5pct_cum02,network_tariff_shock_excl_own_cum01,network_tariff_shock_excl_own_cum02,tariff_direct_prelim_cum01,tariff_direct_prelim_cum02
2019,113FF,"Forestry, fishing, and related activities",9409,40969,50378,forestry fishing and related activities,2016,98.254,97.194,98.28433333333334,"Forestry, fishing, and related activities",440565,14839996160,33684.01066811935,647.4192412016388,3,0,clean_301_no_direct_exposure,0,0,0,0,0,0,4.5875559623888345,NA,4.576708981166056,NA,10.424778542861604,NA,34282.58459515068,10.442392766460863,NA,34272.004017038336,10.442084090457971,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
2019,113FF,"Forestry, fishing, and related activities",9409,40969,50378,forestry fishing and related activities,2017,100,100,100.00016666666666,"Forestry, fishing, and related activities",443449,15392783232,34711.50737063338,667.7036389753952,3,0,clean_301_no_direct_exposure,0,0,0,0,0,0,4.605170185988092,0.01761422359925735,4.605170185988092,0.028461204822035846,10.454826535473625,0.030047992612020735,34711.50737063338,10.454826535473625,0.012433769012762497,34711.449518217516,10.454824868808348,0.012740778350377013,0,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0
2019,113FF,"Forestry, fishing, and related activities",9409,40969,50378,forestry fishing and related activities,2018,101.789,104.473,102.047,"Forestry, fishing, and related activities",449838,16218238855,36053.510052507794,693.3084199200601,3,0,clean_301_no_direct_exposure,0,0,0,0.007978780770161594,0.0032985576052502654,0.007978780770161594,4.622902043268236,0.017731857280144148,4.648928664815017,0.043758478826925185,10.49275950420099,0.037932968727364624,35419.84895470807,10.475027646920845,0.02020111144721959,35330.298835348214,10.472496198719575,0.017671329911227218,0,0,0,0,0,0,0,0,0,0.007978780770161594,0.0032985576052502654,0.007978780770161594,0.007978780770161594,0.007978780770161594,0.0032985576052502654,0.0032985576052502654,0.007978780770161594,0.007978780770161594,0,0
2019,113FF,"Forestry, fishing, and related activities",9409,40969,50378,forestry fishing and related activities,2019,102.462,103.619,103.50875,"Forestry, fishing, and related activities",451756,16904073698,37418.59255438777,719.4470864803124,3,0,clean_301_no_direct_exposure,0,0,0,0.030250944943432664,0.009623675594124546,0.030250944943432664,4.629491998133157,0.00658995486492131,4.640720710693481,-0.008207954121536076,10.52992298699854,0.037163482797550884,36519.48288574083,10.505601174853474,0.030573527932629574,36150.17334707236,10.4954370227918,0.022940824072223975,0,0.007978780770161594,0,0.0032985576052502654,0,0.007978780770161594,0,0,0,0.022272164173271068,0.006325117988874281,0.022272164173271068,0.03822972571359426,0.03822972571359426,0.012922233199374812,0.012922233199374812,0.03822972571359426,0.03822972571359426,0,0
2019,113FF,"Forestry, fishing, and related activities",9409,40969,50378,forestry fishing and related activities,2020,102.433,103.82,104.66641666666668,"Forestry, fishing, and related activities",433979,17489072246,40299.35145709816,774.5686749819691,3,0,clean_301_no_direct_exposure,0,0,0,0.035686597358424,0.010370354970504998,0.035686597358424,4.629208926313995,-2.8307181916265023e-4,4.642658630399083,0.001937919705602198,10.604090654929307,0.0741676679307659,39342.15678257804,10.580051914603404,0.07445073974992944,38502.6570513447,10.55848253221514,0.06304550942333975,0,0.030250944943432664,0.007978780770161594,0.009623675594124546,0.0032985576052502654,0.030250944943432664,0.007978780770161594,0,0,0.005435652414991336,7.466793763804512e-4,0.005435652414991336,0.06593754230185667,0.07391632307201826,0.019994030564629544,0.023292588169879808,0.06593754230185667,0.07391632307201826,0,0
2019,113FF,"Forestry, fishing, and related activities",9409,40969,50378,forestry fishing and related activities,2021,108.765,115.661,108.97258333333332,"Forestry, fishing, and related activities",438937,18490113834,42124.75556628856,809.6873924959618,3,0,clean_301_no_direct_exposure,0,0,0,0.035686597358424,0.010370354970504998,0.035686597358424,4.689189591491666,0.05998066517767153,4.750663498724167,0.10800486832508405,10.648390865057141,0.044300210127834916,38730.065339299,10.564371459553566,-0.015680455049837505,38656.287919167946,10.562464729506814,0.003982197291675149,1,0.035686597358424,0.030250944943432664,0.010370354970504998,0.009623675594124546,0.035686597358424,0.030250944943432664,0,0,0,0,0,0.071373194716848,0.10162413966028067,0.020740709941009995,0.03036438553513454,0.071373194716848,0.10162413966028067,0,0
2019,113FF,"Forestry, fishing, and related activities",9409,40969,50378,forestry fishing and related activities,2022,115.745,127.581,116.10041666666666,"Forestry, fishing, and related activities",447185,19571209636,43765.35356955175,841.6279548732628,3,0,clean_301_no_direct_exposure,0,0,0,0.035686597358424,0.010370354970504998,0.035686597358424,4.75138949548907,0.062199903997403716,4.848751457002248,0.09808795827808048,10.686597768953778,0.03820690389663639,37811.87400712925,10.5403784594528,-0.023993000100766437,37696.121018415884,10.537312477384285,-0.02515225212252936,1,0.035686597358424,0.035686597358424,0.010370354970504998,0.010370354970504998,0.035686597358424,0.035686597358424,0,0,0,0,0,0.071373194716848,0.107059792075272,0.020740709941009995,0.031111064911514993,0.071373194716848,0.107059792075272,0,0
2019,113FF,"Forestry, fishing, and related activities",9409,40969,50378,forestry fishing and related activities,2023,118.175,124.89,120.51066666666668,"Forestry, fishing, and related activities",442259,20113608571,45479.25213732225,874.7412737784873,3,0,clean_301_no_direct_exposure,0,0,0,0.035686597358424,0.010370354970504998,0.035686597358424,4.7721665766793,0.020777081190230362,4.827433349874994,-0.021318107127253683,10.725011503958873,0.03841373500509526,38484.6643852949,10.558015113267665,0.0176366538148649,37738.777317627966,10.538443420878599,0.001130943494313641,1,0.035686597358424,0.035686597358424,0.010370354970504998,0.010370354970504998,0.035686597358424,0.035686597358424,0,0,0,0,0,0.071373194716848,0.107059792075272,0.020740709941009995,0.031111064911514993,0.071373194716848,0.107059792075272,0,0
2019,113FF,"Forestry, fishing, and related activities",9409,40969,50378,forestry fishing and related activities,2024,117.443,123.64,123.66608333333332,"Forestry, fishing, and related activities",445158,20922879985,47001.01982891468,903.9169732993679,3,0,clean_301_no_direct_exposure,0,0,0,0.035686597358424,0.010370354970504998,0.035686597358424,4.765953109499066,-0.006213467180233856,4.817374117263916,-0.010059232611077995,10.757924578944333,0.032913074985460256,40020.28203376504,10.597141655433358,0.03912654216569322,38006.39477052629,10.545509707985357,0.00706628710675794,1,0.035686597358424,0.035686597358424,0.010370354970504998,0.010370354970504998,0.035686597358424,0.035686597358424,0,0,0,0,0,0.071373194716848,0.107059792075272,0.020740709941009995,0.031111064911514993,0.071373194716848,0.107059792075272,0,0
2019,113FF,"Forestry, fishing, and related activities",9409,40969,50378,forestry fishing and related activities,2025,119.5,126.528,126.91908333333332,"Forestry, fishing, and related activities",432317,21205649656,49051.158423101566,943.5531496563864,3,0,clean_301_no_direct_exposure,0,0,0,0.035686597358424,0.010370354970504998,0.035686597358424,4.783316371371566,0.017363261872499258,4.840463627548152,0.023089510284235892,10.800619081903243,0.0426945029589092,41046.9944963193,10.622472896519769,0.025331241086410827,38647.58327498812,10.562239523599732,0.01672981561437581,1,0.035686597358424,0.035686597358424,0.010370354970504998,0.010370354970504998,0.035686597358424,0.035686597358424,0,0,0,0,0,0.071373194716848,0.107059792075272,0.020740709941009995,0.031111064911514993,0.071373194716848,0.107059792075272,0,0
2019,211,Oil and gas extraction,143210,161570,304780,oil and gas extraction,2016,80.136,93.717,98.28433333333334,Oil and gas extraction,174948,28297224797,161746.48922536982,3111,1,0,clean_301_no_direct_exposure,0,0,0,0,0,0,4.3837251913094635,NA,4.540279602883978,NA,11.993785507183974,NA,201839.98355966088,12.215230501862601,NA,164569.9611929027,12.011091054780339,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
2019,211,Oil and gas extraction,143210,161570,304780,oil and gas extraction,2017,100,100,100.00016666666666,Oil and gas extraction,143925,23826037388,165544.81422963348,3184,1,0,clean_301_no_direct_exposure,0,0,0,0,0,0,4.605170185988092,0.22144499467862833,4.605170185988092,0.06489058310411355,12.016997217988445,0.023211710804471153,165544.81422963348,12.016997217988445,-0.19823328387415629,165544.53832206962,12.016995551323168,0.005904496542829207,0,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0
2019,211,Oil and gas extraction,143210,161570,304780,oil and gas extraction,2018,115.901,104.304,102.047,Oil and gas extraction,142363,24217290959,170109.44528423817,3271,1,0,clean_301_no_direct_exposure,0,0,0,0.015598772088157652,0.01019160450496999,0.015598772088157652,4.75273637843618,0.147566192448088,4.647309712182183,0.04213952619409156,12.044197304674428,0.027200086685983393,146771.33526392197,11.89663111222634,-0.12036610576210549,166697.15453098883,12.023933999193014,0.006938447869845987,0,0,0,0,0,0,0,0,0,0.015598772088157652,0.01019160450496999,0.015598772088157652,0.015598772088157652,0.015598772088157652,0.01019160450496999,0.01019160450496999,0.015598772088157652,0.015598772088157652,0,0
2019,211,Oil and gas extraction,143210,161570,304780,oil and gas extraction,2019,96.327,102.605,103.50875,Oil and gas extraction,141654,25601185824,180730.41230039392,3476,1,0,clean_301_no_direct_exposure,0,0,0,0.04740573978966286,0.0315002773802308,0.04740573978966286,4.567748653338458,-0.18498772509772188,4.630886664492728,-0.016423047689455572,12.104761765132864,0.06056446045843522,187621.75952785191,12.142183297782497,0.2455521855561571,174603.994638515,12.070275800926124,0.04634180173311009,0,0.015598772088157652,0,0.01019160450496999,0,0.015598772088157652,0,0,0,0.03180696770150521,0.02130867287526081,0.03180696770150521,0.06300451187782051,0.06300451187782051,0.04169188188520079,0.04169188188520079,0.06300451187782051,0.06300451187782051,0,0
2019,211,Oil and gas extraction,143210,161570,304780,oil and gas extraction,2020,69.683,99.8,104.66641666666668,Oil and gas extraction,126045,23436367205,185936.50842952915,3576,1,0,clean_301_no_direct_exposure,0,0,0,0.05639091379673023,0.03657570586599418,0.05639091379673023,4.243956385578417,-0.3237922677600409,4.603168183317418,-0.027718481175309506,12.133160541891888,0.028398776759024358,266831.95102037676,12.494374342301564,0.352191044519067,177646.76994884142,12.08755241917772,0.01727661825159643,0,0.04740573978966286,0.015598772088157652,0.0315002773802308,0.01019160450496999,0.04740573978966286,0.015598772088157652,0,0,0.008985174007067373,0.005075428485763381,0.008985174007067373,0.10379665358639309,0.11939542567455075,0.06807598324622498,0.07826758775119497,0.10379665358639309,0.11939542567455075,0,0
2019,211,Oil and gas extraction,143210,161570,304780,oil and gas extraction,2021,126.505,120.033,108.97258333333332,Oil and gas extraction,112604,20168877502,179113.33080529998,3444,1,0,clean_301_no_direct_exposure,0,0,0,0.05639091379673023,0.03657570586599418,0.05639091379673023,4.840281833078155,0.5963254474997379,4.787766704976477,0.18459852165905843,12.095774017469262,-0.03738652442262591,141585.96957060983,11.860662370379197,-0.6337119719223665,164365.49940035376,12.009847881918935,-0.07770453725878568,1,0.05639091379673023,0.04740573978966286,0.03657570586599418,0.0315002773802308,0.05639091379673023,0.04740573978966286,0,0,0,0,0,0.11278182759346046,0.1601875673831233,0.07315141173198836,0.10465168911221916,0.11278182759346046,0.1601875673831233,0,0
2019,211,Oil and gas extraction,143210,161570,304780,oil and gas extraction,2022,180.857,141.163,116.10041666666666,Oil and gas extraction,112716,22208646308,197031.8881791405,3789,1,0,clean_301_no_direct_exposure,0,0,0,0.05639091379673023,0.03657570586599418,0.05639091379673023,5.197706663759081,0.3574248306809258,4.949915251060695,0.16214854608421803,12.191120863550411,0.0953468460811493,108943.46814286451,11.598584385779422,-0.2620779845997756,169708.166289217,12.041835571980918,0.03198769006198354,1,0.05639091379673023,0.05639091379673023,0.03657570586599418,0.03657570586599418,0.05639091379673023,0.05639091379673023,0,0,0,0,0,0.11278182759346046,0.1691727413901907,0.07315141173198836,0.10972711759798254,0.11278182759346046,0.1691727413901907,0,0
2019,211,Oil and gas extraction,143210,161570,304780,oil and gas extraction,2023,119.506,126.477,120.51066666666668,Oil and gas extraction,115505,23820854169,206232.23383403316,3966,1,0,clean_301_no_direct_exposure,0,0,0,0.05639091379673023,0.03657570586599418,0.05639091379673023,4.783366579316146,-0.4143400844429346,4.840060473454828,-0.10985477760586715,12.236758161500246,0.04563729794983473,172570.61054175787,12.058561768172192,0.4599773823927702,171131.93341173104,12.050190078419972,0.008354506439053111,1,0.05639091379673023,0.05639091379673023,0.03657570586599418,0.03657570586599418,0.05639091379673023,0.05639091379673023,0,0,0,0,0,0.11278182759346046,0.1691727413901907,0.07315141173198836,0.10972711759798254,0.11278182759346046,0.1691727413901907,0,0
2019,211,Oil and gas extraction,143210,161570,304780,oil and gas extraction,2024,113.552,125.629,123.66608333333332,Oil and gas extraction,121340,26043665880,214633.8048458876,4128,1,0,clean_301_no_direct_exposure,0,0,0,0.05639091379673023,0.03657570586599418,0.05639091379673023,4.7322608817826275,-0.05110569753351868,4.833333119102453,-0.006727354352374704,12.27668862168393,0.03993046018368318,189018.07528347152,12.149597925889394,0.09103615771720186,173559.1514347205,12.064273750724952,0.014083672304980865,1,0.05639091379673023,0.05639091379673023,0.03657570586599418,0.03657570586599418,0.05639091379673023,0.05639091379673023,0,0,0,0,0,0.11278182759346046,0.1691727413901907,0.07315141173198836,0.10972711759798254,0.11278182759346046,0.1691727413901907,0,0
2019,211,Oil and gas extraction,143210,161570,304780,oil and gas extraction,2025,110.091,130.054,126.91908333333332,Oil and gas extraction,116785,26223118187,224541.83488461704,4318,1,0,clean_301_no_direct_exposure,0,0,0,0.05639091379673023,0.03657570586599418,0.05639091379673023,4.7013072965182126,-0.03095358526441494,4.867949748822661,0.03461662972020818,12.321817315728811,0.04512869404488207,203960.21008494525,12.22568020519869,0.07608227930929701,176917.31533775158,12.083437757425301,0.01916400670034868,1,0.05639091379673023,0.05639091379673023,0.03657570586599418,0.03657570586599418,0.05639091379673023,0.05639091379673023,0,0,0,0,0,0.11278182759346046,0.1691727413901907,0.07315141173198836,0.10972711759798254,0.11278182759346046,0.1691727413901907,0,0
2019,212,"Mining, except oil and gas",53016,50265,103282,mining except oil and gas,2016,92.533,95.569,98.28433333333334,"Mining, except oil and gas",179899,13280725861,73823.23337539397,1419.8476756402204,8,0,clean_301_no_direct_exposure,0,0,0,0,0,0,4.527565337652576,NA,4.559848499688763,NA,11.209428776429341,NA,79780.43873579585,11.287033624764856,NA,75111.90326236529,11.226734324025706,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
2019,212,"Mining, except oil and gas",53016,50265,103282,mining except oil and gas,2017,100,100,100.00016666666666,"Mining, except oil and gas",184369,14063338927,76278.21882746015,1466.7292549181261,8,0,clean_301_no_direct_exposure,0,0,0,0,0,0,4.605170185988092,0.07760484833551562,4.605170185988092,0.04532168629932887,11.242142708988926,0.032713932559584435,76278.21882746015,11.242142708988926,-0.044890915775930296,76278.09169730732,11.242141042323649,0.01540671829794249,0,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0
2019,212,"Mining, except oil and gas",53016,50265,103282,mining except oil and gas,2018,104.372,105.232,102.047,"Mining, except oil and gas",190442,15029603074,78919.58220350553,1517.83272072337,8,0,clean_301_no_direct_exposure,0,0,0,0.01522257443195024,0.009312725675168426,0.01522257443195024,4.647961440242976,0.04279125425488406,4.656167436558995,0.05099725057090332,11.276184666198382,0.0340419572094568,75613.74909315289,11.233393411943497,-0.00874929704542815,77336.50396729501,11.255921360716968,0.01378031839331939,0,0,0,0,0,0,0,0,0,0.01522257443195024,0.009312725675168426,0.01522257443195024,0.01522257443195024,0.01522257443195024,0.009312725675168426,0.009312725675168426,0.01522257443195024,0.01522257443195024,0,0
2019,212,"Mining, except oil and gas",53016,50265,103282,mining except oil and gas,2019,105.163,106.526,103.50875,"Mining, except oil and gas",191205,15472178603,80919.32011715174,1555.946774404435,8,0,clean_301_no_direct_exposure,0,0,0,0.05301759629618276,0.03621245162330515,0.05301759629618276,4.655511527412164,0.00755008716918848,4.668389086809644,0.012221650250649141,11.301207889332789,0.02502322313440608,76946.56877148022,11.250866547908716,0.01747313596521849,78176.30887934762,11.266721925126049,0.010800564409080948,0,0.01522257443195024,0,0.009312725675168426,0,0.01522257443195024,0,0,0,0.03779502186423252,0.026899725948136725,0.03779502186423252,0.068240170728133,0.068240170728133,0.04552517729847358,0.04552517729847358,0.068240170728133,0.068240170728133,0,0
2019,212,"Mining, except oil and gas",53016,50265,103282,mining except oil and gas,2020,105.024,107.487,104.66641666666668,"Mining, except oil and gas",176113,14251989262,80925.25402440479,1556.396302374044,8,0,clean_301_no_direct_exposure,0,0,0,0.06291606716111316,0.04358962453821656,0.06291606716111316,4.654188895467626,-0.0013226319445385215,4.6773699100225095,0.008980823212865197,11.301281217799772,7.332846698382411e-5,77054.05814328609,11.252262508320237,0.0013959604115214574,77317.30635446242,11.255673095085605,-0.011048830040444102,0,0.05301759629618276,0.01522257443195024,0.03621245162330515,0.009312725675168426,0.05301759629618276,0.01522257443195024,0,0,0.009898470864930398,0.007377172914911412,0.009898470864930398,0.11593366345729592,0.13115623788924616,0.07980207616152171,0.08911480183669014,0.11593366345729592,0.13115623788924616,0,0
2019,212,"Mining, except oil and gas",53016,50265,103282,mining except oil and gas,2021,121.628,118.719,108.97258333333332,"Mining, except oil and gas",175441,15029701611,85668.12552938025,1647.3957911776608,8,0,clean_301_no_direct_exposure,0,0,0,0.06291606716111316,0.04358962453821656,0.06291606716111316,4.800967206183469,0.14677831071584357,4.776759356203002,0.09938944618049295,11.358236104590086,0.05695488679031335,70434.54264592055,11.162439084394707,-0.08982342392553022,78614.38437898853,11.272309969039759,0.016636873954153586,1,0.06291606716111316,0.05301759629618276,0.04358962453821656,0.03621245162330515,0.06291606716111316,0.05301759629618276,0,0,0,0,0,0.1258321343222263,0.1788497306184091,0.08717924907643312,0.12339170069973827,0.1258321343222263,0.1788497306184091,0,0
2019,212,"Mining, except oil and gas",53016,50265,103282,mining except oil and gas,2022,140.357,132.873,116.10041666666666,"Mining, except oil and gas",181298,16620743670,91676.3762975874,1763.2611611821421,8,0,clean_301_no_direct_exposure,0,0,0,0.06291606716111316,0.04358962453821656,0.06291606716111316,4.94418917687588,0.1432219706924105,4.889393784808476,0.11263442860547368,11.426020005617536,0.06778390102745036,65316.5686767225,11.087001014729747,-0.07543806966496014,78963.00369084584,11.276734714048043,0.004424745008284603,1,0.06291606716111316,0.06291606716111316,0.04358962453821656,0.04358962453821656,0.06291606716111316,0.06291606716111316,0,0,0,0,0,0.1258321343222263,0.18874820148333948,0.08717924907643312,0.13076887361464967,0.1258321343222263,0.18874820148333948,0,0
