io_year,industry_code,industry_name,total_intermediate_musd,value_added_basic_musd,total_industry_output_basic_musd,industry_name_clean,year,gross_output_price_index_2017_100,intermediate_inputs_price_index_2017_100,summary_name,qcew_employment,qcew_total_annual_wages,qcew_avg_weekly_wage,n_naics_wage_matches,qcew_avg_annual_pay,tariff_301_direct,tariff_direct_prelim,tariff_direct_post_prelim,n_naics_tariff_matches,network_tariff_shock,network_tariff_shock_5pct,network_tariff_shock_excl_own,tradable_goods_input_exposure,goods_supply_chain_input_exposure,tradable_goods_downstream_exposure,goods_supply_chain_downstream_exposure,tradable_goods_inflation,nontradable_services_inflation,tradable_minus_nontradable_inflation,ln_gross_output_price,ln_intermediate_inputs_price,ln_avg_annual_pay,dln_gross_output_price,dln_intermediate_inputs_price,dln_avg_annual_pay,post2021,lag1_network_tariff_shock,lag2_network_tariff_shock,lag1_network_tariff_shock_5pct,lag2_network_tariff_shock_5pct,lag1_network_tariff_shock_excl_own,lag2_network_tariff_shock_excl_own,lag1_tariff_direct_prelim,lag2_tariff_direct_prelim,network_tariff_shock_cum01,network_tariff_shock_5pct_cum01,network_tariff_shock_excl_own_cum01,tariff_direct_prelim_cum01,tradable_input_inflation_shock,goods_supply_chain_inflation_shock,tradable_downstream_inflation_shock,goods_supply_chain_downstream_inflation_shock,lag1_tradable_input_inflation_shock,tradable_input_inflation_shock_cum01,lag1_goods_supply_chain_inflation_shock,goods_supply_chain_inflation_shock_cum01,lag1_tradable_downstream_inflation_shock,tradable_downstream_inflation_shock_cum01,lag1_goods_supply_chain_downstream_inflation_shock,goods_supply_chain_downstream_inflation_shock_cum01,industry_fe,price_pressure_gap,input_price_pressure_gap
2019,111CA,Farms,265426.0,143738.0,409164.0,farms,2020,96.655,100.472,Farms,807169.0,31880229174.0,759.4887142593435,18.0,39496.3498028294,0.25,0.25,0.25,1.0,0.15965100476776425,0.15217466890636552,0.0618224197760905,0.8744282775613532,0.9199663936464388,0.9493484542827545,0.9515198782485427,0.1488463297160153,2.2147317400662057,-2.0658854103501905,4.571147937373655,4.6098790817158255,10.58396353656419,-0.028235537852702386,-0.02277980416463876,0.06268122483395722,0,0.1291756685282504,0.027867611571872397,0.12265439482262276,0.025575205431668746,0.050912800534911436,0.014823800239649245,0.1999999999999999,0.0333333333333333,0.28882667329601464,0.2748290637289883,0.11273522031100194,0.4499999999999999,0.13015543971490454,0.13693362115635135,0.14130703304156036,0.14163024152912532,0.19222312372021147,0.322378563435116,0.2022336404736505,0.3391672616300019,0.20869261672336697,0.34999964976492737,0.20916995478337208,0.35080019631249737,111CA,-0.0909167626866596,-0.08546102899859598
2019,111CA,Farms,265426.0,143738.0,409164.0,farms,2021,118.56,114.061,Farms,809033.0,33600518740.0,798.583494121995,18.0,41531.70357698635,0.25,0.25,0.25,1.0,0.15965100476776425,0.15217466890636552,0.0618224197760905,0.8744282775613532,0.9199663936464388,0.9493484542827545,0.9515198782485427,6.330450969746138,2.6187830316680833,3.711667938078055,4.775419161547776,4.736733393005408,10.634212356178052,0.20427122417412136,0.12685431128958236,0.05024881961386285,1,0.15965100476776425,0.1291756685282504,0.15217466890636552,0.12265439482262276,0.0618224197760905,0.050912800534911436,0.25,0.1999999999999999,0.3193020095355285,0.30434933781273105,0.123644839552181,0.5,5.535525337661714,5.823802148792956,6.009803843041261,6.023549935991214,0.13015543971490454,5.665680777376619,0.13693362115635135,5.9607357699493075,0.14130703304156036,6.151110876082821,0.14163024152912532,6.16518017752034,111CA,0.1540224045602585,0.0766054916757195
2019,111CA,Farms,265426.0,143738.0,409164.0,farms,2022,149.58,139.375,Farms,811314.0,35249292610.0,835.4535025896262,18.0,43447.16424220462,0.25,0.25,0.25,1.0,0.15965100476776425,0.15217466890636552,0.0618224197760905,0.8744282775613532,0.9199663936464388,0.9493484542827545,0.9515198782485427,7.734231598967412,5.632553949916137,2.1016776490512754,5.007831366763521,4.937168142214383,10.679300863712248,0.2324122052157449,0.2004347492089753,0.0450885075341958,1,0.15965100476776425,0.15965100476776425,0.15217466890636552,0.15217466890636552,0.0618224197760905,0.0618224197760905,0.25,0.25,0.3193020095355285,0.30434933781273105,0.123644839552181,0.5,6.763030815345664,7.11523315172838,7.342480813544549,7.3592751093955036,5.535525337661714,12.298556153007379,5.823802148792956,12.939035300521336,6.009803843041261,13.352284656585809,6.023549935991214,13.382825045386717,111CA,0.1873236976815491,0.1553462416747795
2019,111CA,Farms,265426.0,143738.0,409164.0,farms,2023,140.584,138.341,Farms,809933.0,36766062570.0,873.018520050424,18.0,45393.95551236954,0.25,0.25,0.25,1.0,0.15965100476776425,0.15217466890636552,0.0618224197760905,0.8744282775613532,0.9199663936464388,0.9493484542827545,0.9515198782485427,0.886602530141527,6.258189712546874,-5.371587182405347,4.945805174892545,4.929721651713611,10.72313423667166,-0.062026191870976355,-0.007446490500772285,0.04383337295941203,1,0.15965100476776425,0.15965100476776425,0.15217466890636552,0.15217466890636552,0.0618224197760905,0.0618224197760905,0.25,0.25,0.3193020095355285,0.30434933781273105,0.123644839552181,0.5,0.7752703233131932,0.8156445322521086,0.8416947415530379,0.8436199315351157,6.763030815345664,7.538301138658857,7.11523315172838,7.930877683980489,7.342480813544549,8.184175555097587,7.3592751093955036,8.202895040930619,111CA,-0.10585956483038839,-0.051279863460184316
2019,111CA,Farms,265426.0,143738.0,409164.0,farms,2024,135.607,136.082,Farms,809205.0,37959747734.0,902.0281597370258,18.0,46909.92731631663,0.25,0.25,0.25,1.0,0.15965100476776425,0.15217466890636552,0.0618224197760905,0.8744282775613532,0.9199663936464388,0.9493484542827545,0.9515198782485427,-1.0714953825976414,5.000259861631373,-6.071755244229014,4.909760996592783,4.913257645216523,10.755984601892965,-0.03604417829976203,-0.016464006497088235,0.032850365221305466,1,0.15965100476776425,0.15965100476776425,0.15217466890636552,0.15217466890636552,0.0618224197760905,0.0618224197760905,0.25,0.25,0.3193020095355285,0.30434933781273105,0.123644839552181,0.5,-0.9369458618197988,-0.9857397429371634,-1.0172224852401794,-1.0195491559931835,0.7752703233131932,-0.16167553850660554,0.8156445322521086,-0.17009521068505473,0.8416947415530379,-0.17552774368714152,0.8436199315351157,-0.1759292244580678,111CA,-0.0688945435210675,-0.0493143717183937
2019,111CA,Farms,265426.0,143738.0,409164.0,farms,2025,141.866,142.621,Farms,798410.0,38879953231.0,936.601110958029,18.0,48696.72628223594,0.25,0.25,0.25,1.0,0.15965100476776425,0.15217466890636552,0.0618224197760905,0.8744282775613532,0.9199663936464388,0.9493484542827545,0.9515198782485427,0.707797650228585,3.598609548363525,-2.89081189813494,4.954882950100163,4.960190762214897,10.793367084680494,0.045121953507380574,0.04693311699837466,0.037382482787528204,1,0.15965100476776425,0.15965100476776425,0.15217466890636552,0.15217466890636552,0.0618224197760905,0.0618224197760905,0.25,0.25,0.3193020095355285,0.30434933781273105,0.123644839552181,0.5,0.6189182801513547,0.6511500517122149,0.6719466051894729,0.6734835339701077,-0.9369458618197988,-0.318027581668444,-0.9857397429371634,-0.3345896912249485,-1.0172224852401794,-0.34527588005070653,-1.0195491559931835,-0.3460656220230758,111CA,0.0077394707198523705,0.009550634210846454
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2010,88.056,88.558,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,1.0960095327077453,0.9028458804159755,0.1931636522917698,4.477972975721091,4.4836577045862,,0.0818831923076484,0.08082404523132514,,0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.9240773326570876,0.9340950624703371,0.9066050199730447,0.9066198195130301,,0.9240773326570876,,0.9340950624703371,,0.9066050199730447,,0.9066198195130301,113FF,,
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2011,91.263,95.851,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,1.3309124963972427,1.7803156510466451,-0.4494031546494024,4.513745448068744,4.56279490240541,,0.03577247234765313,0.07913719781921014,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.122130814530696,1.1342956008725136,1.1009137369431476,1.100931708404271,0.9240773326570876,2.0462081471877838,0.9340950624703371,2.068390663342851,0.9066050199730447,2.007518756916192,0.9066198195130301,2.007551527917301,113FF,,
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2012,92.512,98.331,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,1.2641195686036,2.422270817667223,-1.158151249063623,4.527338365833936,4.588339338576618,,0.013592917765191892,0.025544436171207607,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0658157655151823,1.0773700521449951,1.0456634842498067,1.0456805537985137,1.122130814530696,2.187946580045878,1.1342956008725136,2.2116656530175085,1.1009137369431476,2.1465772211929544,1.100931708404271,2.1466122622027846,113FF,,
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2013,95.658,99.902,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,-0.027789575845339292,2.394922836322294,-2.422712412167633,4.560779330653284,4.60418970547413,,0.03344096481934766,0.015850366897511847,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023430195045283923,-0.02368419690761777,-0.022987180505686697,-0.022987555751454756,1.0658157655151823,1.0423855704698983,1.0773700521449951,1.0536858552373773,1.0456634842498067,1.02267630374412,1.0456805537985137,1.022692998047059,113FF,,
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2014,98.412,101.136,"Forestry, fishing, and related activities",428811.0,13097990889.0,587.6087203919676,3.0,30544.90413958597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,-0.341648918718541,2.4730435496956136,-2.8146924684141545,4.589162747842274,4.616466145729943,10.326953146744877,0.028383417188990734,0.012276440255813093,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2880540835576771,-0.29117681785566774,-0.2826076010610624,-0.28261221438483625,-0.023430195045283923,-0.311484278602961,-0.02368419690761777,-0.3148610147632855,-0.022987180505686697,-0.30559478156674913,-0.022987555751454756,-0.305599770136291,113FF,,
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2015,98.0,99.048,"Forestry, fishing, and related activities",433849.0,13905979669.0,616.0748855016377,3.0,32052.579743182538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,-0.463488658006215,2.608452164388636,-3.071940822394851,4.584967478670572,4.5956045811183905,10.375132950316516,-0.004195269171701987,-0.020861564611552197,0.04817980357163876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3907806912491552,-0.3950170632959757,-0.38339186978682266,-0.3833981283262991,-0.2880540835576771,-0.6788347748068323,-0.29117681785566774,-0.6861938811516435,-0.2826076010610624,-0.6659994708478851,-0.28261221438483625,-0.6660103427111354,113FF,-0.052375072743340745,-0.06904136818319095
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2016,98.254,97.194,"Forestry, fishing, and related activities",440565.0,14839996160.0,647.4192412016388,3.0,33684.01066811935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,-0.4828616907483226,3.1000596293540283,-3.582921320102351,4.5875559623888345,4.576708981166056,10.424778542861604,0.0025884837182621467,-0.018895599952334585,0.04964559254508849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4071146554050845,-0.41152810055380973,-0.3994169938500276,-0.39942351398574394,-0.3907806912491552,-0.7978953466542398,-0.3950170632959757,-0.8065451638497854,-0.38339186978682266,-0.7828088636368502,-0.3833981283262991,-0.7828216423120431,113FF,-0.047057108826826344,-0.06854119249742308
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2017,100.0,100.0,"Forestry, fishing, and related activities",443449.0,15392783232.0,667.7036389753952,3.0,34711.50737063338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,-0.7284326532766006,2.6733986045716107,-3.4018312578482113,4.605170185988092,4.605170185988092,10.454826535473625,0.01761422359925735,0.028461204822035846,0.030047992612020735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6141626356088074,-0.6208206447683128,-0.6025501425533207,-0.6025599786613628,-0.4071146554050845,-1.0212772910138919,-0.41152810055380973,-1.0323487453221225,-0.3994169938500276,-1.0019671364033482,-0.39942351398574394,-1.0019834926471067,113FF,-0.012433769012763385,-0.0015867877899848892
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2018,101.789,104.473,"Forestry, fishing, and related activities",449838.0,16218238855.0,693.3084199200601,3.0,36053.510052507794,0.0,0.0,0.0,0.0,0.007978780770161563,0.0032985576052502637,0.007978780770161563,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,-0.1963692219066069,2.8977163929118883,-3.0940856148184954,4.622902043268236,4.648928664815017,10.49275950420099,0.017731857280144148,0.043758478826925185,0.037932968727364624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007978780770161563,0.0032985576052502637,0.007978780770161563,0.0,-0.16556456981455112,-0.16735942081720476,-0.16243410028460284,-0.16243675188029139,-0.6141626356088074,-0.7797272054233585,-0.6208206447683128,-0.7881800655855176,-0.6025501425533207,-0.7649842428379235,-0.6025599786613628,-0.7649967305416542,113FF,-0.020201111447220477,0.00582551009956056
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2019,102.462,103.619,"Forestry, fishing, and related activities",451756.0,16904073698.0,719.4470864803124,3.0,37418.59255438777,0.0,0.0,0.0,0.0,0.030250944943432573,0.00962367559412454,0.030250944943432573,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,0.21982720441783102,2.8500159888088756,-2.6301887843910445,4.629491998133157,4.640720710693481,10.52992298699854,0.00658995486492131,-0.008207954121536076,0.037163482797550884,0,0.007978780770161563,0.0,0.0032985576052502637,0.0,0.007978780770161563,0.0,0.0,0.0,0.038229725713594134,0.012922233199374803,0.038229725713594134,0.0,0.18534267325397516,0.1873519345548502,0.18183824237319782,0.18184121072466244,-0.16556456981455112,0.019778103439424044,-0.16735942081720476,0.019992513737645434,-0.16243410028460284,0.019404142088594978,-0.16243675188029139,0.01940445884437106,113FF,-0.030573527932629574,-0.04537143691908696
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2020,102.433,103.82,"Forestry, fishing, and related activities",433979.0,17489072246.0,774.5686749819691,3.0,40299.35145709816,0.0,0.0,0.0,0.0,0.0356865973584239,0.010370354970504987,0.0356865973584239,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,0.1488463297160153,2.2147317400662057,-2.0658854103501905,4.629208926313995,4.642658630399083,10.604090654929307,-0.00028307181916265023,0.001937919705602198,0.0741676679307659,0,0.030250944943432573,0.007978780770161563,0.00962367559412454,0.0032985576052502637,0.030250944943432573,0.007978780770161563,0.0,0.0,0.06593754230185647,0.019994030564629527,0.06593754230185647,0.0,0.12549664508844177,0.1268571280680971,0.12312377374283837,0.12312578363156888,0.18534267325397516,0.31083931834241696,0.1873519345548502,0.3142090626229473,0.18183824237319782,0.3049620161160362,0.18184121072466244,0.3049669943562313,113FF,-0.07445073974992855,-0.0722297482251637
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2021,108.765,115.661,"Forestry, fishing, and related activities",438937.0,18490113834.0,809.6873924959618,3.0,42124.75556628856,0.0,0.0,0.0,0.0,0.0356865973584239,0.010370354970504987,0.0356865973584239,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,6.330450969746138,2.6187830316680833,3.711667938078055,4.689189591491666,4.750663498724167,10.648390865057141,0.05998066517767153,0.10800486832508405,0.044300210127834916,1,0.0356865973584239,0.030250944943432573,0.010370354970504987,0.00962367559412454,0.0356865973584239,0.030250944943432573,0.0,0.0,0.0713731947168478,0.020740709941009974,0.0713731947168478,0.0,5.33738628366416,5.395247776213651,5.236467801229845,5.2365532820212595,0.12549664508844177,5.4628829287526015,0.1268571280680971,5.522104904281748,0.12312377374283837,5.359591574972684,0.12312578363156888,5.359679065652828,113FF,0.015680455049836617,0.06370465819724913
2019,113FF,"Forestry, fishing, and related activities",9409.0,40969.0,50378.0,forestry fishing and related activities,2022,115.745,127.581,"Forestry, fishing, and related activities",447185.0,19571209636.0,841.6279548732628,3.0,43765.35356955175,0.0,0.0,0.0,0.0,0.0356865973584239,0.010370354970504987,0.0356865973584239,0.8431289191199909,0.8522691040493138,0.8271871666419109,0.8272006697543783,7.734231598967412,5.632553949916137,2.1016776490512754,4.75138949548907,4.848751457002248,10.686597768953778,0.062199903997403716,0.09808795827808048,0.03820690389663639,1,0.0356865973584239,0.0356865973584239,0.010370354970504987,0.010370354970504987,0.0356865973584239,0.0356865973584239,0.0,0.0,0.0713731947168478,0.020740709941009974,0.0713731947168478,0.0,6.520954328261073,6.5916466353618475,6.39765712250219,6.39776155870132,5.33738628366416,11.858340611925232,5.395247776213651,11.986894411575499,5.236467801229845,11.634124923732035,5.2365532820212595,11.63431484072258,113FF,0.023993000100767325,0.05988105438144409
